"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","eventID","originalNameUsage","nameAccordingTo","samplingProtocol","dataGeneralizations"
"889","Aeshna juncea Linnaeus, 1758",25.099495,70.311582,"cdround,gass84","gbif","2332742556","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:36.765+0000",130,"HUMAN_OBSERVATION",5,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Troms og Finnmark",2019,7,19,2019-07-19,"2019-08-04T08:41:53.000+0000","2020-09-23T03:12:36.765+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:3afd59fc-29c1-48e9-864f-a503ecaf63f9","Jeff Blincow","22339408","nef","Troms og Finnmark","Suovdejavrrit 2, Porsanger, Tf",NA,"so2-bugs","2332742556","urn:uuid:3afd59fc-29c1-48e9-864f-a503ecaf63f9",NA,50,NA,NA,NA,NA,"Kartleggingsmidler Sabima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porsanger",NA,NA,NA,NA,NA,NA,"591",NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22339408","995799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","Aeshna juncea Linnaeus, 1758",10.60984,63.380756,"cdround,gass84","gbif","2332747598","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:17.156+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Trøndelag",2019,7,27,2019-07-27,"2019-07-27T21:45:14.000+0000","2020-09-23T03:13:17.156+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:40715e4d-592f-410f-a859-a6c9d94b4595","Andreas Winnem","22294530","nef","Trøndelag","Gjeddtjønna, Trondheim, Tø",NA,"so2-bugs","2332747598","urn:uuid:40715e4d-592f-410f-a859-a6c9d94b4595",NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trondheim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22294530","1211893","Activity: Flying. Quantity: 1 Individuals","{""Activity"":""Flying""}","POLYGON ((280584 7035500, 280648 7035427, 280703 7035425, 280728 7035514, 280673 7035641, 280634 7035665, 280584 7035500))",NA,NA,NA,NA,NA,NA,NA
"891","Aeshna juncea Linnaeus, 1758",9.272231,62.124335,"cdround,gass84","gbif","2332748060","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:40.143+0000",130,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Innlandet",2019,7,25,2019-07-25,"2019-08-06T17:57:41.000+0000","2020-09-23T03:12:40.143+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:4032b8e1-2e9f-4261-b59b-01b1f5384ed1","Janniche Askeland|John-Arvid Grytnes","22363533","nef","Innlandet","Fokstumyra, Fokstumyra, Dovre, In",NA,"so2-bugs","2332748060","urn:uuid:4032b8e1-2e9f-4261-b59b-01b1f5384ed1","Mosti, Finn O.",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dovre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reproductive",NA,"https://www.artsobservasjoner.no/Sighting/22363533","1220063","Activity: Mating.","{""Activity"":""Mating""}",NA,NA,NA,NA,NA,NA,NA,NA
"892","Aeshna juncea Linnaeus, 1758",11.855148,59.656898,"cdround,gass84","gbif","2332748379","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:06.788+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Viken",2019,7,29,2019-07-29,"2019-07-30T21:27:04.000+0000","2020-09-23T03:13:06.788+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:40fba0af-5d9e-40b6-ae76-757bc90dab94","Magne Pettersen|Sidsel Iversby","22316100","nef","Viken","Trosterud N, Aurskog-Høland, Vi",NA,"so2-bugs","2332748379","urn:uuid:40fba0af-5d9e-40b6-ae76-757bc90dab94",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aurskog-Høland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,"https://www.artsobservasjoner.no/Sighting/22316100","13353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","Aeshna juncea Linnaeus, 1758",14.550354,68.242867,"cdround,gass84,cdumi","gbif","2332774293","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:08.939+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Nordland",2019,7,21,2019-07-21,"2019-07-21T16:11:45.000+0000","2020-09-23T03:13:08.939+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:5837c553-f9bf-4d5a-b101-4f94653c8bf2","Frantz Sortland","22250592","nef","Nordland","Åsveien, Svolvær, Vågan, No",NA,"so2-bugs","2332774293","urn:uuid:5837c553-f9bf-4d5a-b101-4f94653c8bf2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vågan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","stationary",NA,"https://www.artsobservasjoner.no/Sighting/22250592","370190","usikker om kjønn? Den endret farge etter ei stund","{""Activity"":""Dormant""}",NA,NA,NA,NA,NA,NA,NA,NA
"894","Aeshna juncea Linnaeus, 1758",9.431421,60.425424,"cdround,gass84","gbif","2332790643","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:45.199+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Viken",2019,7,29,2019-07-29,"2019-07-30T21:57:30.000+0000","2020-09-23T03:12:45.199+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:66d968a3-0ca2-4aaf-a5aa-34076b393006","Asle Bruserud","22316899","nef","Viken","Trøstheimseterveien, Flå, Vi",NA,"so2-bugs","2332790643","urn:uuid:66d968a3-0ca2-4aaf-a5aa-34076b393006",NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flå",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22316899","1215484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","Aeshna juncea Linnaeus, 1758",17.792994,69.457614,"cdround,gass84","gbif","2332794640","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:44.298+0000",130,"HUMAN_OBSERVATION",4,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Troms og Finnmark",2019,7,31,2019-07-31,"2019-07-31T18:15:58.000+0000","2020-09-23T03:12:44.298+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:6a3c2364-b3a2-4584-94bd-d17f23af045d","Jan Inge Karlsen","22322787","nef","Troms og Finnmark","Stordalen, Senja, Tf",NA,"so2-bugs","2332794640","urn:uuid:6a3c2364-b3a2-4584-94bd-d17f23af045d",NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22322787","1216239","Activity: Flying.","{""Activity"":""Flying""}",NA,NA,NA,NA,NA,NA,NA,NA
"896","Aeshna juncea Linnaeus, 1758",24.811262,70.150928,"cdround,gass84","gbif","2332804669","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:10.997+0000",130,"HUMAN_OBSERVATION",3,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Troms og Finnmark",2019,7,10,2019-07-10,"2019-07-31T09:24:12.000+0000","2020-09-23T03:13:10.997+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:736e1a0c-391e-4215-882b-c3d9694e929a","Jeff Blincow","22319468","nef","Troms og Finnmark","Girkogardderohtu, Porsanger, Tf",NA,"so2-bugs","2332804669","urn:uuid:736e1a0c-391e-4215-882b-c3d9694e929a",NA,200,NA,NA,NA,NA,"Kartleggingsmidler Sabima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porsanger",NA,NA,NA,NA,NA,NA,"591",NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22319468","995758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","Aeshna juncea Linnaeus, 1758",11.311945,63.699335,"cdround,gass84","gbif","2332805496","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:43.885+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Trøndelag",2019,7,28,2019-07-28,"2019-07-28T23:32:43.000+0000","2020-09-23T03:12:43.885+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:7467402b-9a8b-4e12-8656-95488b706e0b","Tore Reinsborg","22302835","nef","Trøndelag","Matbergtjønna, Torsbustaden, Levanger, Tø",NA,"so2-bugs","2332805496","urn:uuid:7467402b-9a8b-4e12-8656-95488b706e0b",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levanger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22302835","1213859","Activity: Flying.","{""Activity"":""Flying""}",NA,NA,NA,NA,NA,NA,NA,NA
"898","Aeshna juncea Linnaeus, 1758",11.88251,59.763885,"cdround,gass84","gbif","2332823720","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:42.629+0000",130,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Viken",2019,7,26,2019-07-26,"2019-07-30T16:33:16.000+0000","2020-09-23T03:12:42.629+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:84aadadd-ee67-4180-95b3-d69471bdfe4b","Magne Pettersen","22313511","nef","Viken","Tjern Ø i Stormyra, Stangebrot, Aurskog-Høland, Vi",NA,"so2-bugs","2332823720","urn:uuid:84aadadd-ee67-4180-95b3-d69471bdfe4b",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aurskog-Høland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,"https://www.artsobservasjoner.no/Sighting/22313511","1215278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","Aeshna juncea Linnaeus, 1758",6.760263,58.36085,"cdround,gass84","gbif","2332828214","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:50.426+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Agder",2019,7,24,2019-07-24,"2019-07-31T17:10:24.000+0000","2020-09-23T03:12:50.426+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:889a4b62-9eab-41cc-afd2-d8721fd37bf3","Svein Grimsby|Sebastian Grimsby","22322414","nef","Agder","Årsvatnet (12) skogmark- kantsone mot vann-strand,",NA,"so2-bugs","2332828214","urn:uuid:889a4b62-9eab-41cc-afd2-d8721fd37bf3",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flekkefjord",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,"https://www.artsobservasjoner.no/Sighting/22322414","976695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","Aeshna juncea Linnaeus, 1758",25.53525,69.46151,"cdround,gass84","gbif","2332836149","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:15.030+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Troms og Finnmark",2019,7,27,2019-07-27,"2019-07-30T19:16:03.000+0000","2020-09-23T03:13:15.030+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:8ff3c236-cdf7-4cb9-adb0-ebde3c05d883","Jeff Blincow","22315951","nef","Troms og Finnmark","Niltonjarga, Karasjok, Tf",NA,"so2-bugs","2332836149","urn:uuid:8ff3c236-cdf7-4cb9-adb0-ebde3c05d883",NA,200,NA,NA,NA,NA,"Kartleggingsmidler Sabima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karasjok",NA,NA,NA,NA,NA,NA,"591",NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22315951","990265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","Aeshna juncea Linnaeus, 1758",11.311577,63.754221,"cdround,gass84","gbif","2332852294","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:23.996+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Trøndelag",2019,7,30,2019-07-30,"2019-08-13T16:22:58.000+0000","2020-09-23T03:13:23.996+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:9f04d87f-7c0b-4032-bd3b-2ba7d305cf5a","Bjørn Lie Fostad","22317801","nef","Trøndelag","Røstad, Levanger, Tø",NA,"so2-bugs","2332852294","urn:uuid:9f04d87f-7c0b-4032-bd3b-2ba7d305cf5a",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levanger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stationary",NA,"https://www.artsobservasjoner.no/Sighting/22317801","1215629","Activity: Dormant.","{""Activity"":""Dormant""}",NA,NA,NA,NA,NA,NA,NA,NA
"902","Aeshna juncea Linnaeus, 1758",10.769165,60.008242,"cdround,gass84","gbif","2332883150","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:55.491+0000",130,"HUMAN_OBSERVATION",4,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Oslo",2019,7,27,2019-07-27,"2019-07-28T18:00:33.000+0000","2020-09-23T03:12:55.491+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:a9ca5fad-b012-4399-a42b-6438a8ccc2d0","Simon Rix","22297973","nef","Oslo","Haugermåsan, Maridalen, Oslo, Os",NA,"so2-bugs","2332883150","urn:uuid:a9ca5fad-b012-4399-a42b-6438a8ccc2d0",NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oslo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22297973","455926","Activity: Flying.","{""Activity"":""Flying""}",NA,NA,NA,NA,NA,NA,NA,NA
"903","Aeshna juncea Linnaeus, 1758",6.706013,58.517594,"cdround,gass84","gbif","2332888574","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:13:17.586+0000",130,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Agder",2019,7,5,2019-07-05,"2019-07-29T12:40:06.000+0000","2020-09-23T03:13:17.586+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:aa86a567-1cab-4cd2-aaa7-a0a8bce1dd30","Svein Grimsby|Sebastian Grimsby","22304887","nef","Agder","Litlehei, Sirdal, Ag",NA,"so2-bugs","2332888574","urn:uuid:aa86a567-1cab-4cd2-aaa7-a0a8bce1dd30",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sirdal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,"https://www.artsobservasjoner.no/Sighting/22304887","783804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","Aeshna juncea Linnaeus, 1758",29.174945,69.106603,"cdround,gass84","gbif","2332900643","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:53.136+0000",130,"HUMAN_OBSERVATION",15,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Troms og Finnmark",2019,7,22,2019-07-22,"2019-07-29T17:14:48.000+0000","2020-09-23T03:12:53.136+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:ac144faf-3a36-4803-a077-023081b51cb1","Jeff Blincow","22307416","nef","Troms og Finnmark","Birravarrejänge, Sør-Varanger, Tf",NA,"so2-bugs","2332900643","urn:uuid:ac144faf-3a36-4803-a077-023081b51cb1",NA,50,NA,NA,NA,NA,"Kartleggingsmidler Sabima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sør-Varanger",NA,NA,NA,NA,NA,NA,"591",NA,NA,NA,NA,NA,"https://www.artsobservasjoner.no/Sighting/22307416","990353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","Aeshna juncea Linnaeus, 1758",10.292052,59.229234,"cdround,gass84","gbif","2332906008","Aeshna juncea Linnaeus, 1758","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-09-23T02:11:27.987+0000","2020-09-23T03:12:51.859+0000",130,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Vestfold og Telemark",2019,7,26,2019-07-26,"2019-07-26T17:22:18.000+0000","2020-09-23T03:12:51.859+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway","urn:uuid:acbbcd9e-b7f1-429c-b753-2c5129c5860e","Roy Fjelldal","22287551","nef","Vestfold og Telemark","Sundland, Sundland, Sandefjord, Vt",NA,"so2-bugs","2332906008","urn:uuid:acbbcd9e-b7f1-429c-b753-2c5129c5860e",NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sandefjord",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","feeding",NA,"https://www.artsobservasjoner.no/Sighting/22287551","1019127","Activity: Forage.","{""Activity"":""Forage""}",NA,NA,NA,NA,NA,NA,NA,NA
